sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
274,KHAMMAM,Kusumanchi,Kusumanchi,1233,79.96,17.22,158,premonsoon 2022,7.81,2450,1568,0,420,380,0.57,121.8,97,305,8,32,112,540,5.71,C4S1,-2.40,P.S.
275,KHAMMAM,Madhira,Madhira,3073,80.37,16.92,,premonsoon 2022,8.73,2939,1881,50,380,520,2.30,78.5,108,420,122,48,53,340,9.90,C4S2,1.80,MR
276,KHAMMAM,Madhira,Nidhanapuram,3074,80.42,16.92,,premonsoon 2022,8.53,820,525,20,180,130,0.87,1.0,22,50,3,40,49,300,1.26,C3S1,-2.00,P.S.
277,KHAMMAM,Mudigonda,Banapuram,3075,80.12,17.06,,premonsoon 2022,8.09,1313,840,0,280,200,1.21,50.8,41,109,13,64,58,400,2.37,C3S1,-2.40,P.S.
278,KHAMMAM,Mudigonda,Mudigonda,1234,80.10,17.19,52,premonsoon 2022,8.34,1975,1264,70,340,290,2.30,147.6,35,225,13,48,88,480,4.47,C3S2,-1.40,P.S.
279,KHAMMAM,Nelakondapalli,Bodulabanda,3076,80.02,17.09,,premonsoon 2022,8.68,1998,1279,50,220,360,0.52,89.0,56,277,4,24,68,340,6.53,C3S1,-1.40,P.S.
280,KHAMMAM,Nelakondapalli,Buddaram,3077,80.06,17.02,,premonsoon 2022,8.36,699,447,80,130,90,1.07,5.2,19,54,3,40,34,240,1.52,C2S1,-0.60,P.S.
281,KHAMMAM,Penuballi,Lankapalli,3078,80.74,17.20,,premonsoon 2022,8.00,2602,1665,0,370,450,0.45,112.9,91,310,1,32,117,560,5.70,C4S1,-3.80,P.S.
282,KHAMMAM,Penuballi,Lingagudem,1241,80.66,17.26,70,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,KHAMMAM,Penuballi,Penuballi,3079,80.67,17.21,,premonsoon 2022,8.45,1848,1183,50,380,260,3.25,121.4,22,221,5,32,88,440,4.58,C3S1,-0.20,P.S.
284,KHAMMAM,Penuballi,Tallapenta,4006,80.62,17.23,,premonsoon 2022,8.20,769,492,0,120,160,0.58,19.8,24,85,3,40,24,200,2.61,C3S1,-1.60,P.S.
285,KHAMMAM,Raghundhapalem,Erlapudi,3080,80.27,17.32,,premonsoon 2022,8.55,4202,2689,120,800,660,1.69,48.8,163,780,9,112,53,500,15.17,C4S1,8.40,U.S.
286,KHAMMAM,Sathupalli,Cherukupalli,3081,80.78,17.26,,premonsoon 2022,8.24,799,511,0,150,120,0.55,32.8,30,55,20,32,39,240,1.54,C3S1,-1.80,P.S.
287,KHAMMAM,Sathupalli,Prakashnagar,1235,80.89,17.19,98,premonsoon 2022,8.24,958,613,0,220,180,0.49,2.0,27,117,30,24,39,220,3.43,C3S1,0.00,P.S.
288,KHAMMAM,Singareni,Madharam,3082,80.23,17.54,,premonsoon 2022,8.71,2158,1381,60,400,380,4.46,35.0,47,301,0.4,40,88,460,6.10,C3S1,0.00,P.S.
289,KHAMMAM,Thallada,Anjanapuram,1236,80.46,17.21,22,premonsoon 2022,8.16,1420,909,0,200,240,0.82,157.5,41,81,4,136,49,540,1.52,C3S1,-6.80,P.S.
290,KHAMMAM,Thallada,Laxmipuram,3083,80.48,17.17,,premonsoon 2022,8.41,1734,1110,60,310,260,2.39,107.6,52,110,5,40,131,640,1.89,C3S1,-5.40,P.S.
291,KHAMMAM,Thirumalayapalem,Kakaravai,3084,79.84,17.31,,premonsoon 2022,8.14,560,358,0,70,140,0.09,25.3,8,23,6,48,29,240,0.65,C2S1,-3.40,P.S.
292,KHAMMAM,Thirumalayapalem,Tippareddigudem,3085,79.98,17.37,,premonsoon 2022,8.16,1020,653,0,140,210,0.97,56.2,24,70,1,48,58,360,1.60,C3S1,-4.40,P.S.
293,KHAMMAM,Thirumalayapalem,Bachode,1237,79.90,17.30,159,premonsoon 2022,8.42,1304,835,30,180,260,0.86,63.8,44,89,4,48,88,480,1.77,C3S1,-5.40,P.S.
294,KHAMMAM,Thirumalayapalem,Tirumalayapalem,1238,80.05,17.32,82,premonsoon 2022,8.35,1559,998,20,250,260,1.55,4.7,32,115,22,32,78,400,2.50,C3S1,-2.60,P.S.
295,KHAMMAM,Vemsur,Vemsur,1239,80.81,17.14,76,premonsoon 2022,8.71,989,633,30,250,120,2.93,26.7,26,104,4,24,53,280,2.70,C3S1,0.00,P.S.
296,KHAMMAM,Vemsur,Kallurigudem,3086,80.75,17.11,,premonsoon 2022,8.00,2772,1774,0,200,600,3.82,177.6,101,320,3,96,97,640,5.50,C4S1,-8.80,P.S.
297,KHAMMAM,Vemsur,Kandukuru,3087,80.84,17.07,,premonsoon 2022,8.27,1225,784,0,170,270,1.78,7.4,36,107,8,40,63,360,2.45,C3S1,-3.80,P.S.
298,KHAMMAM,Wyra,Siripuram,1240,80.48,16.86,52,premonsoon 2022,9.05,2887,1848,150,560,440,4.66,78.8,35,460,124,40,44,280,11.95,C4S2,8.60,U.S.
299,KHAMMAM,Yerrupalem,Banigandlapadu,3088,80.48,16.86,,premonsoon 2022,8.51,1364,873,40,240,230,0.76,56.9,33,91,10,24,102,480,1.81,C3S1,-4.00,P.S.
300,KHAMMAM,Yerrupalem,Bheemavaram,3089,80.51,16.94,,premonsoon 2022,8.35,880,563,20,180,130,2.40,27.5,32,69,12,40,44,280,1.79,C3S1,-1.60,P.S.
301,KUMURAM BHEEM,Asifabad,Asifabad,1243,79.29,19.36,213,premonsoon 2022,8.31,855,547,30,250,90,1.03,28.6,31,77,5,48,43.76,300,1.93,C3S1,-0.40,P.S.
302,KUMURAM BHEEM,Asifabad,Kommuguda,1244,79.25,19.39,237,premonsoon 2022,8.30,802,513,30,230,80,1.83,51.5,30,79,5,48,38.90,280,2.05,C3S1,-0.40,P.S.
303,KUMURAM BHEEM,Bejjur,Bejjur,1245,79.86,19.36,129,premonsoon 2022,8.38,1431,916,40,400,180,3.66,3.2,45,148,9,72,63.21,440,3.07,C3S1,0.00,P.S.
304,KUMURAM BHEEM,Bejjur,Rebbana,1246,79.75,19.40,164,premonsoon 2022,8.27,882,564,0,270,100,1.09,8.9,30,81,4,48,38.90,280,2.10,C3S1,-0.20,P.S.
305,KUMURAM BHEEM,Dahegaon,Dahegaon,1247,79.70,19.25,134,premonsoon 2022,8.41,1939,1241,50,430,250,2.54,16.1,60,198,10,80,72.93,500,3.85,C3S1,-0.40,P.S.
306,KUMURAM BHEEM,Jainoor,Rasimetta,1248,79.00,19.40,394,premonsoon 2022,8.24,1026,657,0,290,140,0.44,5.8,37,99,6,56,43.76,320,2.41,C3S1,-0.60,P.S.
307,KUMURAM BHEEM,Kagaznagar,Jambugaon,1249,79.58,19.33,166,premonsoon 2022,7.97,114,73,0,50,10,0.04,34.8,7,10,0.00,16,9.72,80,0.49,C1S1,-0.60,P.S.
308,KUMURAM BHEEM,Kagaznagar,Kagaznagar,1250,79.50,19.36,168,premonsoon 2022,8.25,587,376,0,140,50,0.91,44.5,22,52,3,32,19.45,160,1.79,C2S1,-0.40,P.S.
309,KUMURAM BHEEM,Kerameri,Bheemangondi,1251,79.15,19.42,323,premonsoon 2022,8.33,496,317,30,130,40,1.22,39.1,19,42,2,32,24.31,180,1.36,C2S1,-0.40,P.S.
310,KUMURAM BHEEM,Kerameri,Kerameri,1252,79.06,19.44,281,premonsoon 2022,8.11,693,444,0,190,50,0.18,71.1,26,49,3,40,34.03,240,1.38,C2S1,-1.00,P.S.
311,KUMURAM BHEEM,Kowthala,Kowthala,1253,79.73,19.52,175,premonsoon 2022,8.19,508,325,0,180,50,0.28,14.7,22,48,3,32,24.31,180,1.56,C2S1,0.00,P.S.
312,KUMURAM BHEEM,Lingapur,Loddiguda,1254,79.09,19.23,541,premonsoon 2022,8.21,678,434,0,190,70,0.54,40.5,27,61,4,40,29.17,220,1.79,C2S1,-0.60,P.S.
313,KUMURAM BHEEM,Penchikalpet,Yelkapally,1255,79.76,19.28,152,premonsoon 2022,7.88,169,108,0,60,10,0.06,17.1,9,9,0.00,16,9.72,80,0.44,C1S1,-0.40,P.S.
314,KUMURAM BHEEM,Rebbena,Rebbena II,1256,79.42,19.26,202,premonsoon 2022,8.17,545,349,0,150,50,0.66,30.2,24,52,2,32,19.45,160,1.79,C2S1,-0.20,P.S.
315,KUMURAM BHEEM,Sirput-T,Sirput-T,1257,79.57,19.48,171,premonsoon 2022,7.91,580,371,0,160,50,0.49,30.0,25,47,3,32,24.31,180,1.52,C2S1,-0.40,P.S.
316,KUMURAM BHEEM,Tiryani,Bheempur,1258,79.20,19.11,472,premonsoon 2022,8.32,1049,671,30,220,130,0.31,76.7,39,92,6,56,48.62,340,2.17,C3S1,-1.80,P.S.
317,KUMURAM BHEEM,Tiryani,Pangidimadra,1259,79.15,19.25,357,premonsoon 2022,8.29,528,338,0,150,50,0.58,46.5,25,48,2,32,24.31,180,1.56,C2S1,-0.60,P.S.
318,KUMURAM BHEEM,Tiryani,Tiryani,1260,79.27,19.17,282,premonsoon 2022,8.21,582,372,0,200,50,0.51,15.5,23,49,3,32,29.17,200,1.51,C2S1,0.00,P.S.
319,KUMURAM BHEEM,Wankidi,Savathi,1261,79.27,19.57,285,premonsoon 2022,8.27,559,358,0,180,50,0.96,65.6,22,51,2,40,29.17,220,1.50,C2S1,-0.80,P.S.
320,KUMURAM BHEEM,Wankidi,Wankidi,1262,79.32,19.48,219,premonsoon 2022,8.25,851,545,0,200,100,0.94,100.3,31,82,5,48,38.90,280,2.13,C3S1,-1.60,P.S.
321,MAHABUBABAD,Bayyaram,Balajipeta,1263,80.09,17.61,104,premonsoon 2022,8.24,1070,685,0,200,180,1.58,46.3,39,102,6,32,58,320,2.48,C3S1,-2.40,P.S.
322,MAHABUBABAD,Bayyaram,Gurimalla***,3090,80.06,17.70,,premonsoon 2022,7.59,863,552,0,180,130,1.58,37.8,20,81,7,24,44,240,2.27,C3S1,-1.20,P.S.
323,MAHABUBABAD,Bayyaram,Kothagudem***,4015,80.13,17.61,,premonsoon 2022,7.96,325,208,0,90,40,0.36,25.6,12,28,2,16,19,120,1.11,C2S1,-0.60,P.S.
324,MAHABUBABAD,Bayyaram,Kothapeta***,3091,80.17,17.57,,premonsoon 2022,8.28,1020,653,0,320,100,1.58,48.7,32,104,4,40,53,320,2.53,C3S1,0.00,P.S.
325,MAHABUBABAD,Bayyaram,Motlathimapuram***,3092,80.09,17.69,,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,MAHABUBABAD,Chinna Gudur,Chinna Gudur,1264,79.89,17.51,178,premonsoon 2022,8.32,845,541,30,210,110,0.96,38.0,5,88,2,32,39,240,2.47,C3S1,0.00,P.S.
327,MAHABUBABAD,Dhantalapally,Dhantalapally,1265,79.73,17.51,202,premonsoon 2022,8.21,1050,672,0,320,100,2.60,52.5,31,89,1,48,58,360,2.04,C3S1,-0.80,P.S.
328,MAHABUBABAD,Dornakal,Gollacherla,1266,80.09,17.47,91,premonsoon 2022,8.15,635,406,0,200,60,1.95,28.8,18,61,4,24,34,200,1.88,C2S1,0.00,P.S.
329,MAHABUBABAD,Dornakal,Mannegudem,1268,80.04,17.37,71,premonsoon 2022,8.16,800,512,0,240,80,3.17,9.1,31,65,3,16,53,260,1.75,C3S1,-0.40,P.S.
330,MAHABUBABAD,Dornakal,Perumalla Sankeesa,1267,80.05,17.42,89,premonsoon 2022,7.99,1163,744,0,330,150,1.49,42.3,31,96,8,80,53,420,2.04,C3S1,-1.80,P.S.
331,MAHABUBABAD,Gangaram,Gangaram,1269,80.22,17.85,285,premonsoon 2022,8.11,186,119,0,60,20,0.11,3.0,5,16,2,8,10,60,0.90,C1S1,0.00,P.S.
332,MAHABUBABAD,Gangaram,Komatlagudem,1270,80.23,17.88,280,premonsoon 2022,8.15,181,116,0,70,20,0.10,2.2,4,11,1,8,15,80,0.53,C1S1,-0.20,P.S.
333,MAHABUBABAD,Garla,Garla***,3093,80.16,17.51,,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,MAHABUBABAD,Garla,Maddivancha***,3094,80.10,17.51,,premonsoon 2022,7.99,848,543,0,200,130,4.59,33.8,7,66,6,32,49,280,1.72,C3S1,-1.60,P.S.
335,MAHABUBABAD,Gudur,Gudur,1271,79.98,17.80,208,premonsoon 2022,8.27,900,576,0,270,90,0.81,42.3,25,91,4,32,44,260,2.45,C3S1,0.20,P.S.
336,MAHABUBABAD,Kesamudram,Kalwala,1272,79.89,17.66,217,premonsoon 2022,8.02,535,342,0,190,30,0.36,26.6,25,55,4,16,29,160,1.89,C2S1,0.60,P.S.
337,MAHABUBABAD,Kesamudram,Kesamudram,1273,79.91,17.68,214,premonsoon 2022,8.09,1000,640,0,210,140,2.44,51.1,49,95,2,40,49,300,2.39,C3S1,-1.80,P.S.
338,MAHABUBABAD,Koravi,Ayyagaripally,1274,79.99,17.50,182,premonsoon 2022,8.23,720,461,0,200,100,3.62,19.3,16,56,4,24,49,260,1.51,C2S1,-1.20,P.S.
339,MAHABUBABAD,Koravi,Mogilicherla,1275,80.03,17.54,127,premonsoon 2022,8.14,765,490,0,300,40,1.24,30.0,26,79,2,32,39,240,2.22,C3S1,1.20,P.S.
340,MAHABUBABAD,Koravi,Upperagudem,1276,80.04,17.45,94,premonsoon 2022,8.27,1042,667,0,320,100,1.14,53.8,15,98,4,48,49,320,2.38,C3S1,0.00,P.S.
341,MAHABUBABAD,Kothaguda,Kothaguda,1277,80.06,17.91,197,premonsoon 2022,8.16,555,355,0,200,30,0.40,20.5,6,49,2,16,29,160,1.68,C2S1,0.80,P.S.
342,MAHABUBABAD,Kothaguda,Madagudem,1278,80.18,17.84,224,premonsoon 2022,8.21,564,361,0,190,30,0.44,22.3,9,55,1,24,19,140,2.02,C2S1,1.00,P.S.
343,MAHABUBABAD,Kothaguda,Sidireddypally,1279,80.05,17.99,201,premonsoon 2022,8.19,567,363,0,220,20,0.42,21.9,12,54,3,16,29,160,1.86,C2S1,1.20,P.S.
344,MAHABUBABAD,Mahabubabad,Amanagal,1280,79.91,17.59,206,premonsoon 2022,8.20,515,330,0,220,30,0.57,20.7,8,60,3,24,24,160,2.06,C2S1,1.20,P.S.
345,MAHABUBABAD,Mahabubabad,Mahabubabad,1281,80.00,17.60,120,premonsoon 2022,8.14,640,410,0,160,90,0.62,25.0,22,51,2,24,39,220,1.50,C2S1,-1.20,P.S.
346,MAHABUBABAD,Marripeda,Giripuram,1282,79.88,17.37,180,premonsoon 2022,8.29,2210,1414,0,500,300,1.31,83.7,66,289,12,80,73,500,5.62,C3S1,0.00,P.S.
347,MAHABUBABAD,Marripeda,Marripeda,1283,79.89,17.39,179,premonsoon 2022,8.34,2200,1408,30,400,360,1.28,65.2,88,269,25,72,78,500,5.23,C3S1,-1.40,P.S.
348,MAHABUBABAD,Marripeda,Yellampet,1284,79.86,17.45,183,premonsoon 2022,8.46,2200,1408,50,530,320,1.29,85.4,71,291,11,104,83,600,5.17,C3S1,-0.40,P.S.
349,MAHABUBABAD,Narasihulapet,Komalavancha,1285,79.79,17.53,183,premonsoon 2022,8.11,929,595,0,260,140,2.57,20.7,10,112,8,32,39,240,3.14,C3S1,0.40,P.S.
350,MAHABUBABAD,Nellikudur,Chinna Nagaram,1286,79.77,17.64,210,premonsoon 2022,8.17,922,590,0,240,140,2.57,22.1,8,98,4,24,49,260,2.64,C3S1,-0.40,P.S.
351,MAHABUBABAD,Nellikudur,Nellikudur,1287,79.76,17.59,196,premonsoon 2022,8.16,937,600,0,270,100,2.54,46.7,21,98,6,32,44,260,2.64,C3S1,0.20,P.S.
352,MAHABUBABAD,Nellikudur,Ramanjapuram,1288,79.72,17.62,196,premonsoon 2022,8.21,777,497,0,200,120,0.62,20.1,14,74,2,32,39,240,2.08,C3S1,-0.80,P.S.
353,MAHABUBABAD,Peddavangara,Waddekothapalli,1289,79.56,17.53,223,premonsoon 2022,7.24,285,182,0,100,20,1.85,4.2,5,36,3,8,10,60,2.02,C2S1,0.80,P.S.
354,MAHABUBABAD,Torrur,Haripirala,1290,79.65,17.52,205,premonsoon 2022,8.16,568,364,0,240,20,0.34,6.4,16,42,1,32,29,200,1.29,C2S1,0.80,P.S.
355,MAHABUBABAD,Torrur,Torrur,1291,79.66,17.58,227,premonsoon 2022,7.98,540,346,0,120,80,0.32,31.0,9,58,4,24,19,140,2.13,C2S1,-0.40,P.S.
356,MAHABUBNAGAR,Addakal,Addakal,1292,77.95,16.49,374,premonsoon 2022,7.48,1021,653,0,260,140,0.51,3.0,70,82,1,104,24,360,1.88,C3S1,-2.00,P.S.
357,MAHABUBNAGAR,Balanagar,Udityal,3095,78.12,16.97,,premonsoon 2022,7.70,654,419,0,230,30,0.44,56.0,46,23,1,88,24,320,0.56,C2S1,-1.80,P.S.
358,MAHABUBNAGAR,Bhoothpur,Bhoothpur,1293,78.06,16.70,438,premonsoon 2022,7.56,1613,1032,0,480,220,1.25,7.0,82,101,2,128,78,640,1.74,C3S1,-3.20,P.S.
359,MAHABUBNAGAR,Bhoothpur,Elkicherla,1294,78.12,16.62,452,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,MAHABUBNAGAR,CC Kunta,Damagnapur,1295,77.76,16.50,350,premonsoon 2022,8.76,1799,1151,30,260,230,1.00,271.0,148,207,26,40,97,500,4.03,C3S1,-4.20,P.S.
361,MAHABUBNAGAR,CC Kunta,Kurumurthy,1296,77.82,16.44,316,premonsoon 2022,8.25,888,568,0,340,50,0.76,37.0,26,57,27,104,15,320,1.39,C3S1,0.40,P.S.
362,MAHABUBNAGAR,CC Kunta,Thirmalapur,1297,77.82,16.48,339,premonsoon 2022,7.47,1325,848,0,270,160,0.47,105.0,136,91,4,160,29,520,1.74,C3S1,-5.00,P.S.
363,MAHABUBNAGAR,Devarkadara,Chinnarajmoor,1299,77.77,16.68,390,premonsoon 2022,8.26,1003,642,0,210,150,0.69,14.0,156,126,4,56,44,320,3.06,C3S1,-2.20,P.S.
364,MAHABUBNAGAR,Devarkadara,Devarakadra,1300,77.83,16.61,380,premonsoon 2022,7.97,1540,986,0,450,130,1.48,23.0,118,250,1,48,24,220,7.33,C3S1,4.60,U.S.
365,MAHABUBNAGAR,Devarkadara,Koukuntla,1301,77.86,16.52,353,premonsoon 2022,7.37,2468,1580,0,570,360,0.54,45.0,224,488,10,64,19,240,13.70,C4S3,6.60,U.S.
366,MAHABUBNAGAR,Devarkadara,Meenuguvanipally,1302,77.81,16.59,360,premonsoon 2022,7.32,1411,903,0,200,190,0.93,17.0,172,109,6,64,63,420,2.31,C3S1,-4.40,P.S.
367,MAHABUBNAGAR,Gandeed,Mohammadabad,1328,77.90,16.90,553,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,MAHABUBNAGAR,Gandeed,Salkerpet,1303,77.80,16.95,487,premonsoon 2022,7.33,784,502,0,210,110,0.54,25.0,60,28,1,112,24,380,0.62,C3S1,-3.40,P.S.
369,MAHABUBNAGAR,Hanwada,Hanwada,1304,77.90,16.81,541,premonsoon 2022,7.61,1833,1173,0,330,370,0.53,11.0,124,81,1,152,102,800,1.25,C3S1,-9.40,P.S.
370,MAHABUBNAGAR,Hanwada,Vepur,3097,77.79,16.84,,premonsoon 2022,7.68,1677,1073,0,200,380,1.07,42.0,124,130,6,152,53,600,2.31,C3S1,-8.00,P.S.
371,MAHABUBNAGAR,Jadcherla,Jadcherla,1305,78.12,16.77,567,premonsoon 2022,7.58,1832,1172,0,240,310,0.96,260.0,110,82,6,200,73,800,1.26,C3S1,-11.20,P.S.
372,MAHABUBNAGAR,Jadcherla,Konded,1306,78.27,16.83,514,premonsoon 2022,8.08,942,603,0,270,120,0.68,48.0,72,110,13,88,19,300,2.76,C3S1,-0.60,P.S.
373,MAHABUBNAGAR,Koilkonda,Dammaipally,1307,77.90,16.76,512,premonsoon 2022,7.92,1396,893,0,400,150,0.92,47.0,110,123,27,88,58,460,2.49,C3S1,-1.20,P.S.
374,MAHABUBNAGAR,Koilkonda,Koilkonda,1308,77.79,16.76,452,premonsoon 2022,8.27,3190,2042,0,180,480,0.30,430.0,240,153,137,224,88,920,2.19,C4S1,-14.80,P.S.
375,MAHABUBNAGAR,Mahabubnagar (R) ,Kodur,1312,77.92,16.68,413,premonsoon 2022,7..88,2410,1542,0,520,360,1.01,100.0,176,229,280,96,39,400,4.98,C4S2,2.40,MR
376,MAHABUBNAGAR,Mahabubnagar(U),Yenugonda,1313,78.02,16.76,491,premonsoon 2022,8.49,1681,1076,20,140,330,0.49,116.0,188,172,39,72,73,480,3.41,C3S1,-6.40,P.S.
377,MAHABUBNAGAR,Midjil,Kothapalli,1316,78.23,16.75,477,premonsoon 2022,8.02,2577,1649,0,280,580,1.09,116.0,184,353,2,88,92,600,6.27,C4S2,-6.40,P.S.
378,MAHABUBNAGAR,Midjil,Midjil,1317,78.32,16.73,469,premonsoon 2022,7.40,1861,1191,0,230,320,0.45,220.0,124,75,4,176,88,800,1.15,C3S1,-11.40,P.S.
379,MAHABUBNAGAR,MOOSPET,MOOSPET,3100,77.98,16.60,,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,MAHABUBNAGAR,Nawabpet,Nawabpet,1323,78.02,16.89,597,premonsoon 2022,7.70,2601,1665,0,390,530,2.82,46.0,124,288,1,112,107,720,4.67,C4S2,-6.60,P.S.
381,MAHABUBNAGAR,Rajapur,Rajapur,1324,78.15,16.84,554,premonsoon 2022,8.19,1723,1103,0,200,280,0.92,198.0,184,211,1,48,83,460,4.28,C3S1,-5.20,P.S.
382,MANCHERIAL,Bellampally,Bellampally I,1329,79.50,19.07,217,premonsoon 2022,7.20,937,600,0,150,160,1.99,23.0,18,64,1,40,43.76,280,1.66,C3S1,-2.60,P.S.
383,MANCHERIAL,Bhimini,Rampur,1330,79.58,19.17,166,premonsoon 2022,7.28,295,189,0,200,30,0.31,1.4,21,30,1,56,14.59,200,0.92,C2S1,0.00,P.S.
384,MANCHERIAL,Chennur,Chennur I,1331,79.78,18.85,126,premonsoon 2022,7.39,944,604,0,210,120,0.34,22.3,40,101,2,56,19.45,220,2.96,C3S1,-0.20,P.S.
385,MANCHERIAL,Chennur,Kommera,1332,79.80,18.77,113,premonsoon 2022,7.49,1218,780,0,400,130,0.29,29.0,35,198,15,40,24.31,200,6.09,C3S1,4.00,U.S.
386,MANCHERIAL,Dandepally,Myadaripet,1333,79.14,19.01,176,premonsoon 2022,7.33,788,504,0,290,100,1.36,51.3,27,99,8,96,9.72,280,2.57,C3S1,0.20,P.S.
387,MANCHERIAL,Hazipur,Hazipur,1334,79.32,18.87,162,premonsoon 2022,7.39,706,452,0,290,80,0.36,16.3,28,74,5,72,24.31,280,1.92,C2S1,0.20,P.S.
388,MANCHERIAL,Jaipur,Jaipur,1335,79.58,18.84,146,premonsoon 2022,7.19,3471,2221,0,430,680,0.82,5.8,156,578,14,56,43.76,320,14.05,C4S4,2.20,MR
389,MANCHERIAL,Jaipur,Kundaram,1336,79.63,18.79,161,premonsoon 2022,7.56,885,566,0,390,90,0.49,26.4,22,146,20,48,24.31,220,4.28,C3S1,3.40,U.S.
390,MANCHERIAL,Jannaram,Indanpally,1337,78.94,19.15,201,premonsoon 2022,8.42,969,620,60,380,60,1.39,2.0,19,130,10,56,29.17,260,3.51,C3S1,3.60,U.S.
391,MANCHERIAL,Kannepally,Jankapur,1338,79.41,19.00,191,premonsoon 2022,7.31,1636,1047,0,200,360,2.12,0.6,61,215,25,64,29.17,280,5.59,C3S1,-1.60,P.S.
392,MANCHERIAL,Kasipet,Kondapur,1339,79.40,19.04,203,premonsoon 2022,7.89,593,380,0,190,80,0.62,5.6,20,60,2,40,24.31,200,1.84,C2S1,-0.20,P.S.
393,MANCHERIAL,Kotapally,Kotapally,1340,79.88,18.95,118,premonsoon 2022,7.42,1671,1069,0,440,40,0.42,0.4,14,41,3,40,77.79,420,0.87,C3S1,0.40,P.S.
394,MANCHERIAL,Laxettipet,Luxettipet,1341,79.20,18.88,158,premonsoon 2022,7.25,544,348,0,210,90,0.33,8.7,19,65,4,48,24.31,220,1.91,C2S1,-0.20,P.S.
395,MANCHERIAL,Mandamarri,Mandamarri,1342,79.48,18.98,165,premonsoon 2022,7.31,2231,1428,0,270,360,0.54,1.0,213,299,60,80,19.45,280,7.77,C3S1,-0.20,P.S.
396,MANCHERIAL,Mandamarri,Ponnaram,1343,79.54,18.94,165,premonsoon 2022,7.47,2168,1388,0,290,460,0.33,6.8,71,218,8,80,82.65,540,4.08,C3S1,-5.00,P.S.
397,MANCHERIAL,Nennel,Nennel,1344,79.63,19.08,168,premonsoon 2022,7.40,928,594,0,290,150,0.46,22.7,2,108,8,80,19.45,280,2.81,C3S1,0.20,P.S.
398,MANCHERIAL,Tandur,Tandur ,1345,79.46,19.16,231,premonsoon 2022,7.26,491,314,0,170,50,0.62,0.8,3,29,2,64,4.86,180,0.94,C2S1,-0.20,P.S.
399,MANCHERIAL,Vemanpally,Neelwai,1346,79.82,19.05,115,premonsoon 2022,7.77,402,257,0,140,40,0.66,1.2,3,27,3,48,4.86,140,0.99,C2S1,0.00,P.S.
400,MEDAK,Alladurg,Alladurg,1347,77.94,17.97,499,premonsoon 2022,7.64,912,584,0,280,80,0.76,51.7,30,42,2,88,39,380,0.93,C3S1,-2.00,P.S.
401,MEDAK,Alladurg,Muslapur,1372,77.99,17.92,506,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,MEDAK,Chegunta,Chegunta,1348,78.52,17.93,538,premonsoon 2022,8.24,868,556,0,240,110,1.80,11.2,46,109,3,24,39,220,3.20,C3S1,0.40,P.S.
403,MEDAK,Chegunta,Chandiapet,1349,78.46,17.98,528,premonsoon 2022,8.38,676,433,30,190,50,1.63,5.1,54,98,1,24,19,140,3.61,C2S1,1.60,MR
404,MEDAK,Chilipade,Chilipade,3101,78.12,17.87,,premonsoon 2022,8.29,1388,888,0,390,180,1.66,8.5,64,226,0.4,24,39,220,6.63,C3S2,3.40,U.S.
405,MEDAK,Havelighanpur,Mutayapally,1350,78.22,18.08,439,premonsoon 2022,8.18,636,407,0,130,110,0.72,0.6,34,62,1,40,19,180,2.02,C2S1,-1.00,P.S.
406,MEDAK,Havelighanpur,Nagaram (Fareedpur),1351,78.20,18.07,432,premonsoon 2022,7.89,678,434,0,150,70,0.93,25.9,72,50,2,88,5,240,1.40,C2S1,-1.80,P.S.
407,MEDAK,Kowdipally,Kowdipally,1352,78.21,17.90,500,premonsoon 2022,8.27,1055,675,0,200,160,0.43,28.3,86,83,4,24,73,360,1.90,C3S1,-3.20,P.S.
408,MEDAK,Kulcharam,Rangampet,1353,78.12,17.95,487,premonsoon 2022,7.82,1312,840,0,250,210,0.54,49.9,94,103,3,72,63,440,2.14,C3S1,-3.80,P.S.
409,MEDAK,Manaharabad,Manaharabad,3102,78.47,17.76,,premonsoon 2022,7.68,914,585,0,260,80,0.76,44.8,82,72,2,72,39,340,1.70,C3S1,-1.60,P.S.
410,MEDAK,Medak,Medak,1354,78.27,18.05,465,premonsoon 2022,7.70,2756,1764,0,140,690,0.39,74.4,200,255,2,152,107,820,3.87,C4S1,-13.60,P.S.
