sno,district,mandal,village,temp_id,long_gis,lat_gis,gwl,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
366,YADADRI,B.Pochampalli,B.Pochampalli,1860,78.810768,17.336196,6.88,Pre-monsoon 2020,8.04,2196,1405.44,0,300,530,1.47,0.048719,31,250,3.6,80,82.654,539.8601974,4.678121726,C3S1,-4.797203947,P.S.
367,YADADRI,Bibinagar,Bibinagar,1864,78.801601,17.460344,12.89,Pre-monsoon 2020,8.26,1799,1151.36,0,230,380,1.95,120.4688,21,97.41,2.38,184,53.482,679.9095395,1.62423977,C3S1,-8.998190789,P.S.
368,YADADRI,Choutuppal,D.Malkapur,1866,78.803218,17.258259,5.07,Pre-monsoon 2020,7.91,1999,1279.36,0,290,290,3.26,244.79083,39,190,37.5,72,77.792,499.8684211,3.694859378,C3S1,-4.197368421,P.S.
369,YADADRI,Mothukur,Kanchanapalli,1868,79.339638,17.40375,7.8,Pre-monsoon 2020,7.66,1819,1164.16,0,330,260,0.66,212.592,29,184,95.8,64,53.482,379.9095395,4.104401972,C3S1,-0.998190789,P.S.
370,YADADRI,Rajapet,Bondugala,1872,78.9665,17.768305,9.8,Pre-monsoon 2020,8.28,1052,673.28,0,260,170,2.22,6.11202,20,99.2,2.99,56,43.758,319.9259868,2.411343479,C3S1,-1.198519737,P.S.
371,YADADRI,Rajapet,Kurraram,1873,78.929866,17.77549,17.34,Pre-monsoon 2020,7.27,1009,645.76,0,240,130,0.75,65.1063,23,55,3.35,112,24.31,379.9588816,1.226779622,C3S1,-2.799177632,P.S.
372,YADADRI,Rajapet,Rajapet,1875,78.932968,17.729431,7.38,Pre-monsoon 2020,7.22,1408,901.12,0,230,300,1.7,36.93786,19,76.47,3.74,136,48.62,539.9177632,1.430867588,C3S1,-6.198355263,P.S.
373,YADADRI,Rajapet,Somaram,1876,78.991785,17.725671,16.58,Pre-monsoon 2020,7.66,708,453.12,0,290,40,2.3,14.70428,10,43.55,2.77,56,34.034,279.9424342,1.131686033,C2S1,0.201151316,P.S.
374,YADADRI,Ramannapet,Ramanapet,1877,79.095091,17.283121,12.6,Pre-monsoon 2020,7.67,3171,2029.44,0,270,890,1.72,35.432,30,215.6,2.5,192,155.584,1119.736842,2.801321385,C4S1,-16.99473684,P.S.
375,YADADRI,S.Narayanpur,S.Narayanpur,1880,78.86001,17.144719,25.9,Pre-monsoon 2020,7.4,2204,1410.56,0,290,300,1.11,436.6994,32,148,2,144,102.102,779.8273026,2.304276874,C3S1,-9.796546053,P.S.
376,YADADRI,Thurkapally,Gandamalla,1881,78.853831,17.733101,6.73,Pre-monsoon 2020,7.88,1363,872.32,0,380,170,2.23,35.60916,25,119,5.39,72,58.344,419.9013158,2.524907705,C3S1,-0.798026316,P.S.
377,YADADRI,Valigonda,T. somaram,1883,78.95229,17.399953,13.62,Pre-monsoon 2020,7.66,708,453.12,0,290,40,2.3,14.70428,10,43.55,2.77,56,34.034,279.9424342,1.131686033,C2S1,0.201151316,P.S.
378,YADADRI,Valigonda,Vemulakonda,1885,79.143433,17.347782,4.07,Pre-monsoon 2020,7.63,4878,3121.92,0,350,1380,0.8,36.89357,105,532,7.3,400,77.792,1319.868421,6.366759972,C4S2,-19.39736842,P.S.
379,YADADRI,Y.Gutta,Mallapuram,1886,78.911638,17.633555,16.78,Pre-monsoon 2020,7.46,1614,1032.96,0,250,350,1.77,44.99864,22,94,3.74,152,53.482,599.9095395,1.668618805,C3S1,-6.998190789,P.S.
