sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
140,JAGITYAL,Kodimal,Chepial,1109,78.94,18.62,380,premonsoon 2021,8.28,892,571,0,260,100,2.08,12.08,36,82,4,48,38.9,280,2.13,C3S1,-0.4,P.S.
141,JAGITYAL,Korutla,Ilapur,1110,78.7,18.86,282,premonsoon 2021,8.23,550,352,0,160,50,0.93,17.72,22,43,1,32,24.31,180,1.39,C2S1,-0.4,P.S.
142,JAGITYAL,Korutla,Korutla,1111,78.71,18.82,298,premonsoon 2021,8.21,552,353,0,180,50,0.28,2.21,21,45,1,32,24.31,180,1.46,C2S1,0,P.S.
143,JAGITYAL,Mallapur,Mallapur,1112,78.71,18.96,254,premonsoon 2021,8.12,759,486,0,190,70,0.58,28.59,31,68,3,32,29.17,200,2.09,C3S1,-0.2,P.S.
144,JAGITYAL,Mallapur,VV Raopet,1113,78.77,18.99,222,premonsoon 2021,7.85,972,622,0,220,100,0.42,81.74,35,86,5,48,38.9,280,2.23,C3S1,-1.2,P.S.
145,JAGITYAL,Mallial,Nukapalli,1114,78.92,18.71,335,premonsoon 2021,7.94,1055,675,0,280,130,0.54,46.71,38,96,5,56,48.62,340,2.26,C3S1,-1.2,P.S.
146,JAGITYAL,Medipally,Desaipet,1115,0,0,,premonsoon 2021,7.79,1562,1000,0,270,180,0.42,234.13,52,148,8,80,63.21,460,3,C3S1,-3.8,P.S.
147,JAGITYAL,Medipally,Katlakunta,1116,78.81,18.84,280,premonsoon 2021,8.31,542,347,30,130,40,0.41,12.68,21,42,1,32,19.45,160,1.44,C2S1,0,P.S.
148,JAGITYAL,Medipally,Rangapur,1117,78.79,18.76,321,premonsoon 2021,7.96,982,628,0,280,100,1.87,3.02,37,87,5,48,38.9,280,2.26,C3S1,0,P.S.
149,JAGITYAL,Metpalli,Metpalli,1121,78.62,18.85,311,premonsoon 2021,7.88,1375,880,0,330,170,1.06,45.5,47,124,7,64,58.34,400,2.7,C3S1,-1.4,P.S.
150,JAGITYAL,Metpalli,Atmakur,1118,78.62,18.75,331,premonsoon 2021,8.24,783,501,0,200,90,1.05,20.53,31,65,3,40,34.03,240,1.82,C3S1,-0.8,P.S.
151,JAGITYAL,Metpalli,Bandalingapur,1119,78.59,18.83,312,premonsoon 2021,8.3,895,573,30,220,100,0.8,23.76,35,79,4,48,38.9,280,2.05,C3S1,-0.6,P.S.
152,JAGITYAL,Metpalli,Metla Chittapur,1120,78.59,18.78,330,premonsoon 2021,7.97,1469,940,0,310,180,1.27,113.74,49,138,8,72,58.34,420,2.93,C3S1,-2.2,P.S.
153,JAGITYAL,Pegadapalli,Pegadapalli,1122,79.06,18.71,253,premonsoon 2021,7.78,839,537,0,220,100,0.61,18.52,33,71,4,48,34.03,260,1.91,C3S1,-0.8,P.S.
154,JAGITYAL,Raikal,Bornapally,1123,78.82,19.03,199,premonsoon 2021,8.29,912,584,0,250,110,0.76,41.27,34,82,5,56,38.9,300,2.06,C3S1,-1,P.S.
155,JAGITYAL,Raikal,Itikyal,1124,78.76,18.92,237,premonsoon 2021,8.01,948,607,0,250,90,1.75,126.23,36,85,5,56,48.62,340,2,C3S1,-1.8,P.S.
156,JAGITYAL,Raikal,Raikal,1125,78.8,18.91,240,premonsoon 2021,7.82,779,499,0,230,80,0.66,7.85,30,67,3,40,34.03,240,1.88,C3S1,-0.2,P.S.
157,JAGITYAL,Raikal,Vodde lingapur,1126,78.84,18.96,233,premonsoon 2021,7.87,654,419,0,210,50,0.81,15.3,24,56,2,32,29.17,200,1.72,C2S1,0.2,P.S.
158,JAGITYAL,Sarangapur,Rachapalli,1127,78.93,18.93,262,premonsoon 2021,7.84,726,465,0,230,70,1.21,16.91,27,63,2,40,34.03,240,1.77,C2S1,-0.2,P.S.
159,JAGITYAL,Sarangapur,Sarangapur,1128,78.96,18.93,251,premonsoon 2021,7.91,710,454,0,230,60,1.34,11.88,26,62,2,40,29.17,220,1.82,C2S1,0.2,P.S.
160,JAGITYAL,Velgatur,Chegyam,1129,79.27,18.81,134,premonsoon 2021,7.75,813,520,0,260,90,1.02,14.49,32,72,4,48,38.9,280,1.87,C3S1,-0.4,P.S.
161,JAGITYAL,Velgatur,Stambampally,1130,79.16,18.86,151,premonsoon 2021,7.83,717,459,0,240,70,0.33,5.23,28,61,2,40,34.03,240,1.71,C2S1,0,P.S.
162,JAGITYAL,Velgatur,Velgatur,1131,79.17,18.84,148,premonsoon 2021,8.15,1599,1023,0,490,180,1.7,2.21,49,147,8,80,72.93,500,2.86,C3S1,-0.2,P.S.
163,JANGAON,Bachannapet,Bachannapet,1132,79.04,17.79,447,premonsoon 2021,7.77,522,334.08,0,200,50,1.65,5.435590909,16.75,43,3,24,34.034,199.9424342,1.322172537,C2S1,0.001151316,P.S.
164,JANGAON,Bachannapet,Padamati Keshapur,1133,78.94,17.84,505,premonsoon 2021,7.79,612,391.68,0,170,60,0.76,50.53086364,15.25,42,2,24,38.896,219.9342105,1.231331699,C2S1,-0.998684211,P.S.
165,JANGAON,Chilpur,Kistajigudem,1137,79.3,17.88,360,premonsoon 2021,8.11,1045,668.8,0,270,140,0.71,57.577,30.25,101,8,32,58.344,319.9013158,2.455192363,C3S1,-0.998026316,P.S.
166,JANGAON,Chilpur,Malkapur,1138,79.31,17.93,363,premonsoon 2021,8,1132,724.48,0,360,130,1.35,16.30677273,32.25,101,13,40,63.206,359.8930921,2.314764335,C3S1,0.002138158,P.S.
167,JANGAON,Devaruppula,Devaruppula,1134,79.36,17.54,252,premonsoon 2021,8.21,1536,983.04,0,380,250,1.07,15.09886364,43.5,135,7,64,82.654,499.8601974,2.625316417,C3S1,-2.397203947,P.S.
168,JANGAON,Devaruppula,Singarajupalli,1135,79.27,17.59,299,premonsoon 2021,8.16,1230,787.2,0,260,160,0.61,153.0018182,35.5,117,13,40,68.068,379.8848684,2.609949043,C3S1,-2.397697368,P.S.
169,JANGAON,Ghanpur stn,Chagal,1136,79.36,17.84,330,premonsoon 2021,8.1,1568,1003.52,0,340,240,0.6,102.8735909,45,144,4,64,87.516,519.8519737,2.745963799,C3S1,-3.597039474,P.S.
170,JANGAON,Ghanpur stn,Namiligonda,1139,79.4,17.83,299,premonsoon 2021,8.14,1514,968.96,0,390,220,0.55,45.09527273,43.5,147,6,56,82.654,479.8601974,2.91764289,C3S1,-1.797203947,P.S.
171,JANGAON,Jangaon,Jangaon,1144,79.15,17.7,374,premonsoon 2021,8.04,1842,1178.88,0,330,250,0.63,268.9610909,49.25,160,6,80,102.102,619.8273026,2.794195542,C3S1,-5.796546053,P.S.
172,JANGAON,Jangaon,Siddanki,1145,79.1,17.77,428,premonsoon 2021,7.66,490,313.6,0,190,40,2.53,7.046136364,8.5,40,2,24,29.172,179.9506579,1.296448997,C2S1,0.200986842,P.S.
173,JANGAON,Kodakandla,Kodakandla,1146,79.51,17.53,231,premonsoon 2021,7.84,500,320,0,180,60,0.42,3.221090909,11.75,38,2,24,34.034,199.9424342,1.168431544,C2S1,-0.398848684,P.S.
174,JANGAON,Lingala ghanpur,Jeedikal,1147,79.16,17.61,325,premonsoon 2021,7.91,1466,938.24,0,380,170,1.18,93.81427273,41.5,121,3,56,87.516,499.8519737,2.353080737,C3S1,-2.397039474,P.S.
175,JANGAON,Lingala ghanpur,Lingala ghanpur,1149,79.2,17.66,328,premonsoon 2021,8.01,1148,734.72,0,300,140,0.53,70.26004545,30.25,101,4,56,58.344,379.9013158,2.252984163,C3S1,-1.598026316,P.S.
176,JANGAON,Lingala ghanpur,Vadicherla,1148,79.24,17.66,309,premonsoon 2021,8.3,743,475.52,30,210,90,0.82,8.455363636,20.25,62,2,32,43.758,259.9259868,1.672010509,C2S1,-0.398519737,P.S.
177,JANGAON,Narmetta,Machupahad,1151,79.22,17.87,433,premonsoon 2021,8.09,1030,659.2,0,300,90,1.3,98.64590909,27,102,3,40,53.482,319.9095395,2.479469329,C3S1,-0.398190789,P.S.
178,JANGAON,Narmetta,Veldanda,1152,79.12,17.86,472,premonsoon 2021,8.04,646,413.44,0,190,80,0.42,18.31995455,17.75,54,2,24,38.896,219.9342105,1.583140756,C2S1,-0.598684211,P.S.
179,JANGAON,Palakurthi,Gudur,1153,79.41,17.74,299,premonsoon 2021,8.31,680,435.2,30,230,60,1.24,2.2145,18.25,59,2,32,38.896,239.9342105,1.656067705,C2S1,0.401315789,P.S.
180,JANGAON,Palakurthi,Palakurthi,1154,79.42,17.67,279,premonsoon 2021,7.99,499,319.36,0,190,40,0.78,12.48172727,11,32,4,24,34.034,199.9424342,0.983942353,C2S1,-0.198848684,P.S.
181,JANGAON,Raghunadhapalli,Ibrahimpur,1155,79.23,17.76,349,premonsoon 2021,8.07,1143,731.52,0,260,190,1.56,37.04254545,30.75,108,3,40,63.206,359.8930921,2.475193547,C3S1,-1.997861842,P.S.
182,JANGAON,Raghunadhapalli,Nidigonda,1156,79.23,17.73,350,premonsoon 2021,8.19,1237,791.68,0,300,160,0.69,93.21031818,35.75,109,3,40,72.93,399.8766447,2.369930675,C3S1,-1.997532895,P.S.
183,JANGAON,Raghunadhapalli,Raghunadhapalli,1157,79.26,17.76,349,premonsoon 2021,8.16,1676,1072.64,0,440,210,1.38,79.31936364,47.25,154,5,56,92.378,519.84375,2.936678958,C3S1,-1.596875,P.S.
184,JANGAON,Tarigopulla,Tarigopulla,1150,79.18,17.94,454,premonsoon 2021,8.29,1179,754.56,0,340,160,1.16,24.56081818,32.25,101,4,48,68.068,399.8848684,2.195968228,C3S1,-1.197697368,P.S.
185,JANGAON,Zafergad,Kunur,1158,79.48,17.85,279,premonsoon 2021,8.11,2022,1294.08,0,510,290,0.45,82.94309091,60.5,177,6,96,106.964,679.8190789,2.951540562,C3S1,-3.396381579,P.S.
186,JANGAON,Zafergad,Zafergad,1159,79.49,17.77,314,premonsoon 2021,8.14,1862,1191.68,0,490,270,0.24,35.02936364,50.5,166,5,88,92.378,599.84375,2.946871394,C3S1,-2.196875,P.S.
187,JOGULAMBA(GADWAL),Alampur,Alampur,1160,78.12,15.9,283,premonsoon 2021,7.14,3474,2223,0,220,720,0.59,304,183,487,4,216,19,620,8.5,C4S2,-8,P.S.
188,JOGULAMBA(GADWAL),Dharoor,Dharoor,1161,77.68,16.22,353,premonsoon 2021,7.04,1818,1164,0,290,350,0.36,61,45,84,6,104,107,700,1.38,C3S1,-8.2,P.S.
189,JOGULAMBA(GADWAL),Dharoor,Neelahally,1163,77.64,16.27,375,premonsoon 2021,7.57,2935,1878,0,520,520,1.27,297,78,304,29,80,170,900,4.4,C4S2,-7.59,P.S.
190,JOGULAMBA(GADWAL),Gadwal,Gadwal,1164,77.8,16.23,315,premonsoon 2021,6.88,5983,3829,0,490,1500,0.66,68,200,558,4,240,277,1740,5.82,OG,-24.99,P.S.
191,JOGULAMBA(GADWAL),Gattu,Allor,4002,77.63,16.18,,premonsoon 2021,7.06,1104,707,0,170,200,0.32,50,36,50,2,136,19,420,1.07,C3S1,-5,P.S.
192,JOGULAMBA(GADWAL),Gattu,Gattu,1165,77.58,16.13,388,premonsoon 2021,7.45,906,580,0,200,130,0.21,33,27,36,2,120,15,360,0.83,C3S1,-3.2,P.S.
193,JOGULAMBA(GADWAL),Gattu,Induvasi,3063,77.52,16.04,,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,JOGULAMBA(GADWAL),Ieeza,Eklaspur,1167,77.65,16.05,323,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,JOGULAMBA(GADWAL),Ieeza,Ieeza,1168,77.67,16.02,327,premonsoon 2021,7.77,3550,2272,0,770,610,0.8,182,24,612,9,32,88,440,12.69,C4S3,6.6,U.S.
196,JOGULAMBA(GADWAL),Itikyal,Kodandapur,1162,77.57,16.25,384,premonsoon 2021,7.63,2104,1347,0,300,380,0.63,88,112,242,6,88,73,520,4.61,C3S2,-4.4,P.S.
197,JOGULAMBA(GADWAL),K-T Doddi,Kondapur,1169,77.83,16.07,319,premonsoon 2021,7.44,1538,984,0,370,240,0.67,26,65,135,3,88,68,500,2.63,C3S1,-2.6,P.S.
198,JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,1166,77.53,16.18,393,premonsoon 2021,6.88,3673,2351,0,310,750,0.18,480,73,308,38,336,68,1120,4,C4S1,-16.2,P.S.
199,JOGULAMBA(GADWAL),Maldakal,Maldakal,1170,77.69,16.13,375,premonsoon 2021,7.12,1659,1062,0,220,360,0.16,72,21,51,4,184,53,680,0.85,C3S1,-9.2,P.S.
200,JOGULAMBA(GADWAL),Manopad,Manopad,1171,77.95,15.97,297,premonsoon 2021,7.64,5263,3368,0,490,1070,1.01,366,197,861,1,112,170,980,11.96,OG,-9.79,P.S.
201,JOGULAMBA(GADWAL),Undavally,Pullur,3064,78.01,15.92,,premonsoon 2021,7.6,4283,2741,0,430,660,1.35,78,501,859,6,80,39,360,19.69,C4S4,1.4,MR
202,JOGULAMBA(GADWAL),Undavally,Undavally,3065,78.04,15.93,,premonsoon 2021,6.79,2763,1768,0,240,620,0.67,131,126,180,5,240,92,980,2.5,C4S1,-14.8,P.S.
203,JOGULAMBA(GADWAL),Waddepalli,Santhinagar,1172,77.84,15.94,289,premonsoon 2021,7.43,5092,3259,0,390,1090,0.51,160,235,500,16,192,238,1460,5.69,O.G,-21.39,P.S.
204,KAMAREDDY,Bansawada,Bansawada,1177,77.88,18.39,376,premonsoon 2021,8.66,1948,1247,100,470,140,3.91,7,144,338,3,24,34,200,10.39,C3S2,7.4,U.S.
205,KAMAREDDY,Bansawada,Budimi,1182,77.89,18.34,364,premonsoon 2021,7.41,865,554,0,230,140,0.84,10,20,82,2,40,44,280,2.14,C3S1,-1,P.S.
206,KAMAREDDY,Bhiknoor,Bhiknoor,1179,78.4,18.2,521,premonsoon 2021,7.14,1821,1165,0,390,300,0.9,84,25,147,16,88,88,580,2.66,C3S1,-3.8,P.S.
207,KAMAREDDY,Bhiknoor,Issannapally,1185,78.48,18.14,531,premonsoon 2021,7.77,273,175,0,120,10,0.73,2,5,17,2,32,5,100,0.74,C2S1,0.4,P.S.
208,KAMAREDDY,Bhiknoor,P.D.Mallareddy,1197,78.45,18.17,524,premonsoon 2021,7.52,650,416,0,190,80,0.62,13,12,39,2,56,24,240,1.09,C2S1,-1,P.S.
209,KAMAREDDY,Bibipet,Bibipet,1180,78.52,18.21,475,premonsoon 2021,7.43,784,502,0,290,50,0.97,30,9,35,2,88,24,320,0.85,C3S1,-0.6,P.S.
210,KAMAREDDY,BICHKUNDA,Pulkal,1198,77.77,18.4,365,premonsoon 2021,7.74,1493,956,0,270,260,0.71,41,30,103,4,128,39,480,2.04,C3S1,-4.2,P.S.
211,KAMAREDDY,Birkur,Birkur,1181,77.8,18.47,360,premonsoon 2021,7.17,2359,1510,0,370,440,1.34,13,169,150,4,168,112,880,2.2,C4S1,-10.2,P.S.
212,KAMAREDDY,Domakonda,Domakonda,1183,78.44,18.25,508,premonsoon 2021,7.31,1361,871,0,300,220,0.8,47,18,78,5,88,68,500,1.52,C3S1,-4,P.S.
213,KAMAREDDY,Gandhari,Gandhari,1184,78.11,18.4,544,premonsoon 2021,7.22,832,532,0,330,50,0.75,44,11,29,3,64,53,380,0.65,C3S1,-1,P.S.
214,KAMAREDDY,Gandhari,Ramlaxmanpally,1199,78.13,18.32,500,premonsoon 2021,7.05,1485,950,0,310,230,0.78,77,24,69,3,136,58,580,1.24,C3S1,-5.4,P.S.
215,KAMAREDDY,Gandhari,Sarvapoor,1202,77.99,18.36,461,premonsoon 2021,7.91,1194,764,0,370,120,0.88,28,15,99,2,72,44,360,2.28,C3S1,0.2,P.S.
216,KAMAREDDY,Jukkal,Jukkal,1186,77.6,18.36,394,premonsoon 2021,7.75,3468,2220,0,440,790,1.58,22,42,325,21,152,141,960,4.56,C4S2,-10.4,P.S.
217,KAMAREDDY,Jukkal,Savargao,1203,77.65,18.32,469,premonsoon 2021,8.03,1029,659,0,360,120,1.01,4,12,113,8,40,44,280,2.94,C3S1,1.6,MR
218,KAMAREDDY,Kamareddy,Adloor,1174,78.34,18.34,519,premonsoon 2021,7.56,560,358,0,170,60,1.81,29,7,51,3,32,24,180,1.65,C2S1,-0.2,P.S.
219,KAMAREDDY,Kamareddy,Narasannapally,1195,78.36,18.27,540,premonsoon 2021,6.95,854,547,0,180,140,2.25,30,13,37,4,88,29,340,0.88,C3S1,-3.2,P.S.
220,KAMAREDDY,Lingampet,Bhavanipet,1178,78.06,18.28,456,premonsoon 2021,8.24,490,314,0,190,30,1.33,2,10,37,2,40,15,160,1.27,C2S1,0.6,P.S.
221,KAMAREDDY,Lingampet,Khannapur,1187,78.16,18.19,452,premonsoon 2021,7.43,961,615,0,380,70,1.6,14,14,101,2,64,29,280,2.63,C3S1,2,MR
222,KAMAREDDY,Lingampet,Mothe,1194,78.17,18.31,525,premonsoon 2021,7.54,1062,680,0,380,60,0.41,42,30,78,33,72,34,320,1.9,C3S1,1.2,P.S.
223,KAMAREDDY,Machareddy,Machareddy,1189,78.49,18.33,471,premonsoon 2021,6.89,1505,963,0,270,270,0.68,67,20,62,3,144,53,580,1.11,C3S1,-6.2,P.S.
224,KAMAREDDY,Maddnur,Menoor,1193,77.65,18.48,357,premonsoon 2021,8.12,816,522,0,180,120,0.28,48,14,53,4,72,24,280,1.39,C3S1,-2,P.S.
225,KAMAREDDY,Maddnur,SOMUR,4003,77.6,18.42,,premonsoon 2021,7.62,915,586,0,320,60,1.81,70,17,86,3,80,24,300,2.17,C3S1,0.4,P.S.
226,KAMAREDDY,Nagireddipet,Banjara Thanda,1176,78.08,18.14,452,premonsoon 2021,6.97,879,563,0,300,80,1.71,7,11,77,3,56,29,260,2.09,C3S1,0.8,P.S.
227,KAMAREDDY,Nagireddipet,Malthummeda,1191,78.14,18.11,441,premonsoon 2021,7.73,1063,680,0,330,110,0.82,16,11,60,3,56,58,380,1.34,C3S1,-1,P.S.
228,KAMAREDDY,Nasurullabad,Nasurullabad,1196,77.87,18.47,388,premonsoon 2021,8.14,761,487,0,250,70,1.23,14,16,72,2,56,19,220,2.12,C3S1,0.6,P.S.
229,KAMAREDDY,Nizamsagar,Achampet,1173,77.93,18.21,436,premonsoon 2021,6.91,1769,1132,0,290,370,1.88,74,29,227,3,104,34,400,4.93,C3S1,-2.2,P.S.
230,KAMAREDDY,Nizamsagar,Mohammadnagar,1192,77.91,18.29,390,premonsoon 2021,7.92,3268,2092,0,570,480,2.13,347,41,438,6,152,63,640,7.52,C4S1,-1.4,P.S.
231,KAMAREDDY,Pedda Kodapgal,Shanthapur,1204,77.73,18.33,390,premonsoon 2021,7.87,1540,986,0,230,280,0.53,171,34,235,2,32,49,280,6.09,C3S1,-1,P.S.
232,KAMAREDDY,Pitlam,Maddela Cheruvu,1190,77.85,18.35,363,premonsoon 2021,7.29,1095,701,0,310,140,1.55,23,30,112,2,80,29,320,2.73,C3S1,-0.2,P.S.
233,KAMAREDDY,Rajampet,Argonda,1175,78.27,18.23,564,premonsoon 2021,7.76,466,298,0,170,30,0.28,18,7,16,1,40,24,200,0.49,C2S1,-0.6,P.S.
234,KAMAREDDY,Rajampet,Kondapur,1188,78.29,18.18,483,premonsoon 2021,7.36,461,295,0,220,10,0.8,5,7,31,2,64,5,180,1,C2S1,0.8,P.S.
235,KAMAREDDY,RAMAREDDY,Reddypet,1200,78.42,18.41,503,premonsoon 2021,7.35,847,542,0,170,160,0.68,12,17,58,4,88,19,300,1.46,C3S1,-2.6,P.S.
236,KAMAREDDY,Sadasivanagar,Sadasivanagar,1201,78.26,18.41,540,premonsoon 2021,7.09,593,380,0,190,40,1.57,54,13,29,3,40,34,240,0.82,C2S1,-1,P.S.
237,KAMAREDDY,Tadwai,Yerrapahad,1205,78.22,18.29,569,premonsoon 2021,7.83,983,629,0,180,220,0.7,5,22,112,9,72,19,260,3.03,C3S1,-1.6,P.S.
238,KAMAREDDY,Tadwai,Annaram,4004,78.24,18.35,,premonsoon 2021,7.13,1634,1046,0,260,320,1.42,65,33,101,34,144,44,540,1.89,C3S1,-5.6,P.S.
239,KAMAREDDY,Yellareddy,Yellareddy,1206,78.02,18.19,427,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,KARIMNAGAR,Chigurumamidi,Bommanapalli,1207,79.23,18.21,302,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,KARIMNAGAR,Chigurumamidi,Chigurumamidi,1208,79.15,18.26,286,premonsoon 2021,7.93,1078,690,0,210,140,1.39,65.43,40,106,6,48,38.9,280,2.75,C3S1,-1.4,P.S.
242,KARIMNAGAR,Chigurumamidi,Ramancha,1209,79.2,18.24,307,premonsoon 2021,7.96,759,486,0,170,70,1.03,63.21,30,72,2,32,29.17,200,2.21,C3S1,-0.6,P.S.
243,KARIMNAGAR,Choppadandi,Rukmapur,1210,79.15,18.53,275,premonsoon 2021,7.87,430,275,0,120,40,0.33,20.74,21,44,1,24,14.59,120,1.75,C2S1,0,P.S.
244,KARIMNAGAR,Ellandakunta ,Illanthukunta ,1211,79.51,18.3,216,premonsoon 2021,7.91,1482,948,0,270,200,0.81,117.57,58,146,10,64,58.34,400,3.17,C3S1,-2.6,P.S.
245,KARIMNAGAR,Gangadhara,Burugupally,1212,79.03,18.64,317,premonsoon 2021,8.14,478,306,0,150,40,0.76,13.89,17,46,1,24,19.45,140,1.69,C2S1,0.2,P.S.
246,KARIMNAGAR,Gangadhara,Gangadhara,1213,79.01,18.58,345,premonsoon 2021,8.18,639,409,0,180,50,0.57,48.32,32,66,2,32,24.31,180,2.14,C2S1,0,P.S.
247,KARIMNAGAR,Ganneruvaram,Mylaram,1214,79.08,18.37,283,premonsoon 2021,7.88,780,499,0,180,80,1.08,51.13,33,70,3,40,29.17,220,2.05,C3S1,-0.8,P.S.
248,KARIMNAGAR,Huzurabad,Huzurabad,1215,79.41,18.19,252,premonsoon 2021,8.17,353,226,0,110,30,0.78,3.22,15,34,1,16,14.59,100,1.48,C2S1,0.2,P.S.
249,KARIMNAGAR,Jammikunta,Vavilala,1216,79.55,18.4,181,premonsoon 2021,8.45,1425,912,50,270,200,0.92,53.35,57,154,58,56,43.76,320,3.74,C3S1,0,P.S.
250,KARIMNAGAR,Karimnagar,Nagnur,1218,79.14,18.5,272,premonsoon 2021,7.83,1010,646,0,270,130,0.52,10.47,39,105,5,48,38.9,280,2.73,C3S1,-0.2,P.S.
251,KARIMNAGAR,Karimnagar,Karimnagar,1217,79.13,18.44,262,premonsoon 2021,7.79,809,518,0,180,100,0.53,52.54,34,74,4,40,34.03,240,2.08,C3S1,-1.2,P.S.
252,KARIMNAGAR,Keshavpatnam,Thadikal,1219,79.29,18.31,256,premonsoon 2021,7.98,688,440,0,170,70,1.58,28.79,30,60,2,32,29.17,200,1.84,C2S1,-0.6,P.S.
253,KARIMNAGAR,Manakondur,Laxmipur,1220,79.29,18.45,236,premonsoon 2021,7.85,425,272,0,140,40,0.29,15.9,15,40,1,24,19.45,140,1.47,C2S1,0,P.S.
254,KARIMNAGAR,Ramadugu,Gundi,1221,79.09,18.62,305,premonsoon 2021,7.93,894,572,0,220,100,1.89,52.75,37,87,4,48,34.03,260,2.35,C3S1,-0.8,P.S.
255,KARIMNAGAR,Saidapur,Saidapur,1222,79.31,18.21,265,premonsoon 2021,8.12,774,495,0,170,80,0.55,84.15,29,67,3,40,34.03,240,1.88,C3S1,-1.4,P.S.
256,KARIMNAGAR,Thimmapur,Alugunur,1223,79.15,18.4,252,premonsoon 2021,8.24,381,244,0,130,30,0.74,8.25,13,35,1,24,14.59,120,1.39,C2S1,0.2,P.S.
257,KARIMNAGAR,Thimmapur,Nedunur,1224,79.14,18.31,277,premonsoon 2021,8.09,690,442,0,180,60,0.71,46.1,32,72,2,32,24.31,180,2.33,C2S1,0,P.S.
258,KARIMNAGAR,Veenavanka,Veenavanka,1225,79.42,18.35,200,premonsoon 2021,8.19,2095,1341,0,310,440,1.29,18.72,74,234,12,88,77.79,540,4.38,C3S1,-4.6,P.S.
259,KHAMMAM,Bonakal,Mustikunta,1226,80.22,17.04,20,premonsoon 2021,7.94,1595,1021,0,380,240,0.55,46,38,116,5,56,97,540,2.17,C3S1,-3.2,P.S.
260,KHAMMAM,Bonakal,Pedabeeravalli,3066,80.3,17.05,,premonsoon 2021,8.15,1042,667,0,180,170,0.59,83,23,89,9,40,53,320,2.16,C3S1,-2.8,P.S.
261,KHAMMAM,Chintakani,Pandillapalli,3067,80.18,17.15,,premonsoon 2021,8.27,1514,969,0,400,180,0.99,35,42,113,19,72,68,460,2.28,C3S1,-1.2,P.S.
262,KHAMMAM,Enkoor,Enkoor,3068,80.44,17.33,,premonsoon 2021,8.35,736,471,10,240,50,0.55,43,13,59,6,24,44,240,1.67,C2S1,0.2,P.S.
263,KHAMMAM,Enkoor,Timmaraopeta,3069,80.37,17.37,,premonsoon 2021,8.51,1300,832,20,450,80,1.86,53,19,205,4,16,39,200,6.3,C3S2,5.4,U.S.
264,KHAMMAM,Kallur,Kallur,1227,80.55,17.21,40,premonsoon 2021,7.59,2898,1855,0,200,820,0.41,17,45,236,49,152,122,880,3.45,C4S1,-13.6,P.S.
265,KHAMMAM,Kamepalli,Kothalingala,1228,80.24,17.43,81,premonsoon 2021,8.27,749,479,0,270,40,0.74,55,12,36,8,24,58,300,0.9,C2S1,-0.6,P.S.
266,KHAMMAM,Kamepalli,Ootkuru,3070,80.3,17.46,,premonsoon 2021,8.3,1407,900,10,170,290,0.31,119,21,56,6,32,122,580,1.01,C3S1,-8,P.S.
267,KHAMMAM,Khammam (R ),Theerthala,4005,80.14,17.37,,premonsoon 2021,8.68,993,636,20,370,80,1.32,0.48,14,39,3,8,102,440,0.81,C3S1,-1,P.S.
268,KHAMMAM,Khammam (R ),M.V.Palem,1231,80.1,17.3,59,premonsoon 2021,7.92,1607,1028,0,300,300,0.55,53,32,102,8,56,107,580,1.84,C3S1,-5.6,P.S.
269,KHAMMAM,Khammam(U),Khammam I,1229,80.13,17.23,39,premonsoon 2021,7.94,671,429,0,170,90,2.01,0.16,19,76,2,32,19,160,2.6,C2S1,0.2,P.S.
270,KHAMMAM,Khammam(U),Khammam-II,1230,80.14,17.25,51,premonsoon 2021,7.96,863,552,0,230,120,1.02,3,23,77,4,40,39,260,2.07,C3S1,-0.6,P.S.
271,KHAMMAM,Konijerla,Gubbagurthi,3071,80.36,17.28,,premonsoon 2021,8.18,812,520,0,260,80,0.7,7,32,53,3,32,53,300,1.32,C3S1,-0.8,P.S.
272,KHAMMAM,Konijerla,Konijerla,1232,80.29,17.22,43,premonsoon 2021,7.52,1662,1064,0,310,280,0.62,91,28,95,4,80,97,600,1.69,C3S1,-5.8,P.S.
273,KHAMMAM,Kusumanchi,Jakkapally,3072,79.97,17.14,,premonsoon 2021,8.4,780,499,10,210,90,0.58,23,19,74,11,16,44,220,2.17,C3S1,0,P.S.
274,KHAMMAM,Kusumanchi,Kusumanchi,1233,79.96,17.22,158,premonsoon 2021,8.34,515,330,20,150,40,0.49,32,14,23,3,32,34,220,0.67,C2S1,-1,P.S.
275,KHAMMAM,Madhira,Madhira,3073,80.37,16.92,,premonsoon 2021,8.33,1173,751,10,380,100,2.1,43,17,104,7,24,73,360,2.38,C3S1,0.6,P.S.
